ASSET_CLASS,ASSET_CD,LOCATION_DETAIL,STEWARD,MAINTAINED_BY,MAINT_INFO,LIFE_CYCLE_STATUS,ASSET_TYPE,TYPE_DESCRIPTION,MINORTYPE,BOOKING_CODE,longitude,latitude,location
,WGT762,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WGT05,-114.156016525356,51.0447897651366,"(51.0447897651366, -114.156016525356)"
,EYA104,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5EYA03,-114.077074578598,51.010739954759,"(51.010739954759, -114.077074578598)"
,MLR413,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MLR03,-114.081118254824,50.9184526301355,"(50.9184526301355, -114.081118254824)"
,OAK069,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1OAK08,-114.136454912265,50.9714803187835,"(50.9714803187835, -114.136454912265)"
,HPK101,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B5HPK05,-114.063672291859,51.0868234623918,"(51.0868234623918, -114.063672291859)"
XX ACR 3 MOST OF NET MISSINGTARGET ON BACKBOARD FADDEDBOLTS SECURING BACKBOARD ARE RUSTY,CPF864,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.93148203308,50.9148106705371,"(50.9148106705371, -113.93148203308)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,MOP769,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MOP15,-114.067749557727,51.0747154277788,"(51.0747154277788, -114.067749557727)"
,BDO566,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1BDO05,-114.02910411864,50.9481115997813,"(50.9481115997813, -114.02910411864)"
,ARB212,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ARB18,-114.211434422191,51.1345365735575,"(51.1345365735575, -114.211434422191)"
,BOW178,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X5BOW02,-114.20153694341,51.0922128070367,"(51.0922128070367, -114.20153694341)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,QLD515,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.019180339619,50.9330154408981,"(50.9330154408981, -114.019180339619)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,SOW216,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.087573099928,50.9571063008296,"(50.9571063008296, -114.087573099928)"
,TEM152,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1TEM03,-113.944701364194,51.0852739392263,"(51.0852739392263, -113.944701364194)"
,NHV100,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5NHV03,-114.084848762885,51.0967281806282,"(51.0967281806282, -114.084848762885)"
,PKH353,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1PKH03,-114.065038187784,51.0180309009268,"(51.0180309009268, -114.065038187784)"
,ASP514,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ASP09,-114.217129896175,51.0421066586588,"(51.0421066586588, -114.217129896175)"
,SAD382,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.930085142437,51.1359536999227,"(51.1359536999227, -113.930085142437)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,FAL083,,CALGARY PARKS & CBE,CALGARY PARKS AND SCHOOL,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-113.944420056443,51.0990094534823,"(51.0990094534823, -113.944420056443)"
,BRD111,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5BRD11,-114.048110583172,51.0538607759965,"(51.0538607759965, -114.048110583172)"
,MOR298,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MOR02,-113.92894246035,51.0767194243872,"(51.0767194243872, -113.92894246035)"
NOT PRESENT AT TIME OF LAST GPS - COULD BE MOVEABLE - INVESTIGATEXX ACR 2 ASSET PRESENT,SPH906,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SPH17,-114.221145879267,51.0317455918994,"(51.0317455918994, -114.221145879267)"
,VAR120,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S6VAR09,-114.159245614679,51.0926279814566,"(51.0926279814566, -114.159245614679)"
,BOW309,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B5BOW08,-114.189758994271,51.0866935007309,"(51.0866935007309, -114.189758994271)"
XX ACR2,AUB201,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1AUB05,-113.963658979449,50.8959122478879,"(50.8959122478879, -113.963658979449)"
XX ACR 3 NO BOLTS TO SECURE CROSSBAR,SVO003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SVO12,-114.086514546082,50.8796047306935,"(50.8796047306935, -114.086514546082)"
,DRN547,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DRN08,-114.011065373275,50.9203953827642,"(50.9203953827642, -114.011065373275)"
,BRE385,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5BRE04,-114.13660802351,51.0983492486633,"(51.0983492486633, -114.13660802351)"
CROSSBAR MISSING,GLA625,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5GLA06,-114.146655807,51.014971499423,"(51.014971499423, -114.146655807)"
,TEM152,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TEM16,-113.941558148553,51.0863963959843,"(51.0863963959843, -113.941558148553)"
,BOW172,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,4,GOAL POST,STANDARD,S5BOW24,-114.213191272344,51.0934545599235,"(51.0934545599235, -114.213191272344)"
,COV873,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1COV04,-114.046014417863,51.159289924554,"(51.159289924554, -114.046014417863)"
,HAM461,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HAM14,-114.147900741251,51.142515224421,"(51.142515224421, -114.147900741251)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,WBN409,,CALGARY PARKS & CBE,CALGARY PARKS,METAL,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.129483693383,50.9373080816324,"(50.9373080816324, -114.129483693383)"
,ACA186,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5ACA05,-114.054657474561,50.9678812774492,"(50.9678812774492, -114.054657474561)"
DISCOVERED ASSET. ACR 2,EPK291,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.082536803442,51.0238977464079,"(51.0238977464079, -114.082536803442)"
,SHN359,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,S1SHN14,-114.067229344213,50.8967443165736,"(50.8967443165736, -114.067229344213)"
,CHV960,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CHV05,-114.062099084576,51.1587874495676,"(51.1587874495676, -114.062099084576)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,COL350,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X1TRI12,-114.103407339361,51.0819039109061,"(51.0819039109061, -114.103407339361)"
,VAR431,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,4,GOAL POST,STANDARD,S7VAR27,-114.148895972795,51.0851217919146,"(51.0851217919146, -114.148895972795)"
,HID539,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.102019622604,51.1497679253254,"(51.1497679253254, -114.102019622604)"
,VAR120,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5VAR18,-114.162805010004,51.0917860461211,"(51.0917860461211, -114.162805010004)"
4/2016: C MCLEAN TO ADVISE BOOKING CODE CHANGES,CUR552,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1LPK01,-114.12200862246,51.0092599565046,"(51.0092599565046, -114.12200862246)"
,MOP805,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MOP05,-114.083590408344,51.0730056007171,"(51.0730056007171, -114.083590408344)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,SIL268,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.189454020656,51.1040673401636,"(51.1040673401636, -114.189454020656)"
,PUM058,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6PUM02,-114.104512564037,50.9623686637731,"(50.9623686637731, -114.104512564037)"
,WHL493,,CALGARY RECREATION,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WHL01,-114.102800756947,51.0592879023855,"(51.0592879023855, -114.102800756947)"
,DOV010,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B5DOV23,-113.980035993038,51.0201214618145,"(51.0201214618145, -113.980035993038)"
,HAY242,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5HAY03,-114.088314424765,50.9753684711266,"(50.9753684711266, -114.088314424765)"
,SKR400,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.962299175912,51.1632774342382,"(51.1632774342382, -113.962299175912)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,RIV880,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.016128937914,50.9711905791791,"(50.9711905791791, -114.016128937914)"
,NGM429,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6NGM07,-114.11182561777,51.0003772518588,"(51.0003772518588, -114.11182561777)"
,CGR208,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1CGR01,-114.219084628958,51.0716902632931,"(51.0716902632931, -114.219084628958)"
,BOW172,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,4,GOAL POST,STANDARD,S5BOW19,-114.212460983162,51.0924627372921,"(51.0924627372921, -114.212460983162)"
,RUN248,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1RUN05,-113.973053031418,51.0718181316669,"(51.0718181316669, -113.973053031418)"
,CRA023,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CRA02,-113.986627904091,50.8881528053787,"(50.8881528053787, -113.986627904091)"
,ALB632,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5ALB27,-113.99082850762,51.0453667399492,"(51.0453667399492, -113.99082850762)"
,THO702,,OUTSIDE AGENCY,OPTIONAL AMENITIES AGREEMENT,MAINTAINED AND OWNED BY THORNCLIFFE/GREENVIEW COMMUNITY ASSOC; OPTIONAL AMENITIES AGREEMENT ON FILE EXPIRES (2018/04/03),ACTIVE,2,DISK GOLF BASKET,NO BREAKDOWN,,-114.059099239674,51.0971602976454,"(51.0971602976454, -114.059099239674)"
,RED576,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1RED02,-113.939020446195,51.0418309592631,"(51.0418309592631, -113.939020446195)"
,HPK101,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5HPK03,-114.063190685897,51.0869794840786,"(51.0869794840786, -114.063190685897)"
,PAL111,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,SOFTBALL 1A,-114.107853319502,50.963418030562,"(50.963418030562, -114.107853319502)"
,GDL612,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6GDL07,-114.151593217937,51.0314358791346,"(51.0314358791346, -114.151593217937)"
,LKB460,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1LKB41,-114.04011334292,50.9366675529946,"(50.9366675529946, -114.04011334292)"
,SHG102,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5SHG04,-114.12241887664,51.038503452755,"(51.038503452755, -114.12241887664)"
,NHV817,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1NHV01,-114.087817042179,51.0999299837866,"(51.0999299837866, -114.087817042179)"
,ASP514,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ASP08,-114.218454630311,51.0422392673905,"(51.0422392673905, -114.218454630311)"
,PAN443,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PAN09,-114.086754866105,51.1558912045081,"(51.1558912045081, -114.086754866105)"
,LKB482,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1LKB27,-114.063082945497,50.9387587359991,"(50.9387587359991, -114.063082945497)"
,TEM152,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TEM16,-113.94210442709,51.0863919140338,"(51.0863919140338, -113.94210442709)"
NO FIELD BOOKING CODE,LKB339,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6LKB16,-114.042919286785,50.9416897718608,"(50.9416897718608, -114.042919286785)"
,DAL092,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5DAL14,-114.150818609277,51.1063033246563,"(51.1063033246563, -114.150818609277)"
,ACA193,,OTHER SCHOOL BOARD,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5ACA22,-114.052818862488,50.9746618563289,"(50.9746618563289, -114.052818862488)"
,VIS250,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1VIS08,-114.020227659334,51.0753086804004,"(51.0753086804004, -114.020227659334)"
,WOO313,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WOO11,-114.117249228681,50.9364110457479,"(50.9364110457479, -114.117249228681)"
,CIT967,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.174833350331,51.1444111750566,"(51.1444111750566, -114.174833350331)"
,MOP193,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6MOP08,-114.072171418573,51.0744065532442,"(51.0744065532442, -114.072171418573)"
,SAD379,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1SAD11,-113.927795352221,51.132921241779,"(51.132921241779, -113.927795352221)"
,FHT618,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1FHT21,-113.97638875012,51.0479295973089,"(51.0479295973089, -113.97638875012)"
,EDG143,,CALGARY WATER,CALGARY PARKS AND OTHER BU,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1EDG14,-114.151390335575,51.1160084900939,"(51.1160084900939, -114.151390335575)"
,PKL336,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6PKL09,-114.039252223739,50.9284861060358,"(50.9284861060358, -114.039252223739)"
,SIG762,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SIG22,-114.184532481969,51.034461408328,"(51.034461408328, -114.184532481969)"
,DDG746,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1DDG13,-113.983533359872,50.9371939798054,"(50.9371939798054, -113.983533359872)"
,CRA129,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CRA11,-113.978105947568,50.8835528301466,"(50.8835528301466, -113.978105947568)"
,ESH906,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X1ESH01,-113.970720450439,50.9473151241826,"(50.9473151241826, -113.970720450439)"
,SAD379,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SAD12,-113.928203711852,51.1325439147515,"(51.1325439147515, -113.928203711852)"
,BRD111,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5BRD11,-114.047247913414,51.053857666844,"(51.053857666844, -114.047247913414)"
,HIL100,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5HIL10,-114.099759562229,51.0566689116502,"(51.0566689116502, -114.099759562229)"
,EDG149,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EDG07,-114.15492748639,51.1337887601197,"(51.1337887601197, -114.15492748639)"
,CHA284,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CHA13,-114.028745629376,50.8801638924218,"(50.8801638924218, -114.028745629376)"
,MCT832,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MCT02,-113.971308786453,50.9106395201064,"(50.9106395201064, -113.971308786453)"
,RMT108,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5RMT04,-114.093704759647,51.0789915011828,"(51.0789915011828, -114.093704759647)"
,BRE385,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5BRE11,-114.138831363578,51.1004690279372,"(51.1004690279372, -114.138831363578)"
XX ACR 3NET PARTIALLY SECUREDTARGET IN BACKBOARD IS FADDEDBOLTS SECURING BACKBOARD ARE RUSTY,CPF864,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.931267441779,50.9147282936997,"(50.9147282936997, -113.931267441779)"
,PAT826,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PAT03,-114.174799315577,51.0620360027419,"(51.0620360027419, -114.174799315577)"
,REN107,,OTHER SCHOOL BOARD,CHARTER OR PRIVATE SCHOOL,,ACTIVE,4,GOAL POST,STANDARD,S5REN17,-114.040617153225,51.0632412113285,"(51.0632412113285, -114.040617153225)"
,HIL477,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HIL01,-114.093477468501,51.0575295800878,"(51.0575295800878, -114.093477468501)"
,CHW376,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,4,GOAL POST,STANDARD,S5TRI24,-114.116921294323,51.0881399753184,"(51.0881399753184, -114.116921294323)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,EVN275,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,,-114.112302634582,51.1727317095213,"(51.1727317095213, -114.112302634582)"
,VIS250,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1VIS11,-114.019684441306,51.0745998806188,"(51.0745998806188, -114.019684441306)"
,CHV960,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CHV02,-114.062382181802,51.1575310413639,"(51.1575310413639, -114.062382181802)"
,MCK564,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MCK10,-113.983896326557,50.905432214988,"(50.905432214988, -113.983896326557)"
,KEL006,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5KEL07,-114.088821475118,50.9865780913533,"(50.9865780913533, -114.088821475118)"
,ROC400,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ROC10,-114.248660277117,51.1504829923558,"(51.1504829923558, -114.248660277117)"
,DOV758,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5DOV10,-113.977286048467,51.0290798495417,"(51.0290798495417, -113.977286048467)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,CHW376,,CALGARY PARKS,MAINTENANCE AGREEMENT,2013/03/18:AS PER C MCLEAN THIS IS A PARKS SPORT FIELD; BUT IT IS MAINTAINED BY CALGARY MENS SLO PITCH,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1TRI40,-114.1174566715,51.0880966811323,"(51.0880966811323, -114.1174566715)"
,WIL154,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WIL14,-114.057735207503,50.9497659359561,"(50.9497659359561, -114.057735207503)"
,PAN075,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PAN02,-114.091293978202,51.161408967543,"(51.161408967543, -114.091293978202)"
,TUS602,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TUS12,-114.247838732568,51.1185458140339,"(51.1185458140339, -114.247838732568)"
,GDL108,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.147634646561,51.0325835704456,"(51.0325835704456, -114.147634646561)"
,PIN027,,CALGARY PARKS & CSSB,CALGARY PARKS AND SCHOOL,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1PIN01,-113.945681462438,51.0725136255397,"(51.0725136255397, -113.945681462438)"
,HID413,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HID15,-114.111698313278,51.1507110919363,"(51.1507110919363, -114.111698313278)"
,MOR383,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MOR07,-113.92994350804,51.0864417282512,"(51.0864417282512, -113.92994350804)"
,RAN033,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1RAN02,-114.179846483686,51.1177649235795,"(51.1177649235795, -114.179846483686)"
,CHV960,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X1CHV01,-114.064093366973,51.1575281736793,"(51.1575281736793, -114.064093366973)"
,ARB934,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ARB09,-114.208210196285,51.1324945816207,"(51.1324945816207, -114.208210196285)"
,SHW820,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1SHW04,-114.148020621909,51.1584396534004,"(51.1584396534004, -114.148020621909)"
,LKB460,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1LKB45,-114.043459731869,50.9369262878124,"(50.9369262878124, -114.043459731869)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,EDG143,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EDG15,-114.150552744148,51.1158172059283,"(51.1158172059283, -114.150552744148)"
,CAN343,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CAN20,-114.081786903638,50.9421020134091,"(50.9421020134091, -114.081786903638)"
,BRE385,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6BRE09,-114.139666594072,51.0981794704706,"(51.0981794704706, -114.139666594072)"
,VAR431,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1VAR32,-114.146498065379,51.0855179486967,"(51.0855179486967, -114.146498065379)"
3,SIL245,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SIL20,-114.185896789146,51.1021930362604,"(51.1021930362604, -114.185896789146)"
,HAY240,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5HAY26,-114.084009134578,50.9749915920034,"(50.9749915920034, -114.084009134578)"
,TEM152,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.944997864126,51.0881545344407,"(51.0881545344407, -113.944997864126)"
,CGR208,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CGR02,-114.217819348678,51.0709397928803,"(51.0709397928803, -114.217819348678)"
